Num,FIFO_Queue_Num,FIFO_Num,Time[us],Pressure_Raw,Temp_Raw,X+[s],Pressure[hPa],Temp[C],Alt_Sea[m],Alt[m],ohsima_sea_press,max_alt[m]
3902,121,30,831253506,3993322,1916,50.4033,974.9321289,19.16,429.6118661,10.75990789,,
3904,122,0,831258965,3993395,1916,50.408759,974.9499512,19.16,429.453994,10.60203581,,
3903,121,31,831267559,3993423,1916,50.417353,974.9567871,19.16,429.3934413,10.54148305,,
3905,122,1,831273004,3993441,1916,50.422798,974.9611816,19.16,429.3545148,10.50255654,,
3906,122,2,831287044,3993557,1916,50.436838,974.989502,19.16,429.1036601,10.25170183,,
3907,122,3,831301083,3993572,1916,50.450877,974.9931641,19.16,429.0712226,10.21926435,,
3908,122,4,831315121,3993377,1916,50.464915,974.9455566,19.16,429.4929211,10.64096286,,
3909,122,5,831329160,3993503,1916,50.478954,974.9763184,19.16,429.2204362,10.36847794,,
3910,122,6,831343200,3993531,1916,50.492994,974.9831543,19.16,429.1598854,10.30792713,,
3911,122,7,831357238,3993472,1915,50.507032,974.96875,19.15,429.2727891,10.4208309,,
3912,122,8,831371277,3993513,1915,50.521071,974.9787598,19.15,429.1841278,10.33216959,,
3913,122,9,831385316,3993409,1916,50.53511,974.9533691,19.16,429.4237176,10.57175937,,
3914,122,10,831399355,3993471,1915,50.549149,974.9685059,19.15,429.2749516,10.42299338,,
3915,122,11,831413408,3993518,1915,50.563202,974.9799805,19.15,429.1733155,10.32135731,,
3916,122,12,831427460,3993502,1915,50.577254,974.9760742,19.15,429.2079149,10.35595667,,
3917,122,13,831441514,3993437,1915,50.591308,974.9602051,19.15,429.3484765,10.49651824,,
3918,122,14,831455567,3993441,1915,50.605361,974.9611816,19.15,429.3398264,10.48786821,,
3919,122,15,831469619,3993440,1915,50.619413,974.9609375,19.15,429.341989,10.49003072,,
3920,122,16,831483672,3993591,1916,50.633466,974.9978027,19.16,429.0301353,10.17817709,,
3921,122,17,831497726,3993542,1916,50.64752,974.9858398,19.16,429.1360977,10.28413945,,
3922,122,18,831511778,3993458,1915,50.661572,974.965332,19.15,429.303064,10.45110574,,
3923,122,19,831525830,3993535,1916,50.675624,974.9841309,19.16,429.1512353,10.29927706,,
3924,122,20,831539885,3993474,1916,50.689679,974.9692383,19.16,429.2831501,10.43119182,,
3925,122,21,831553937,3993487,1916,50.703731,974.9724121,19.16,429.2550369,10.40307864,,
3926,122,22,831567990,3993323,1915,50.717784,974.932373,19.15,429.5950064,10.74304818,,
3927,122,23,831582044,3993410,1915,50.731838,974.9536133,19.15,429.4068644,10.55490615,,
3928,122,24,831596097,3993374,1915,50.745891,974.9448242,19.15,429.4847157,10.63275743,,
3929,122,25,831610149,3993331,1915,50.759943,974.9343262,19.15,429.5777058,10.72574756,,
3930,122,26,831624202,3993517,1915,50.773996,974.9797363,19.15,429.175478,10.32351977,,
3931,122,27,831638256,3993491,1915,50.78805,974.9733887,19.15,429.2317021,10.37974382,,
3932,122,28,831652310,3993452,1915,50.802104,974.9638672,19.15,429.3160389,10.46408071,,
3933,122,29,831666363,3993500,1915,50.816157,974.9755859,19.15,429.2122398,10.3602816,,
3934,122,30,831680415,3993517,1916,50.830209,974.9797363,19.16,429.1901607,10.33820247,,
3936,123,0,831685873,3993289,1915,50.835667,974.9240723,19.15,429.6685345,10.81657628,,
3935,122,31,831694468,3993426,1915,50.844262,974.9575195,19.15,429.3722641,10.52030585,,
3937,123,1,831699912,3993441,1915,50.849706,974.9611816,19.15,429.3398264,10.48786821,,
3938,123,2,831713951,3993389,1915,50.863745,974.9484863,19.15,429.4522775,10.6003193,,
3939,123,3,831727990,3993482,1915,50.877784,974.9711914,19.15,429.2511643,10.39920609,,
3940,123,4,831742029,3993416,1915,50.891823,974.9550781,19.15,429.3938892,10.54193102,,
3941,123,5,831756068,3993484,1915,50.905862,974.9716797,19.15,429.2468394,10.39488114,,
3942,123,6,831770107,3993494,1915,50.919901,974.9741211,19.15,429.2252146,10.37325641,,
3943,123,7,831784145,3993532,1915,50.933939,974.9833984,19.15,429.1430412,10.29108301,,
3944,123,8,831798185,3993476,1915,50.947979,974.9697266,19.15,429.2641392,10.41218097,,
3945,123,9,831812224,3993400,1915,50.962018,974.9511719,19.15,429.4284897,10.57653142,,
3946,123,10,831826264,3993415,1915,50.976058,974.954834,19.15,429.3960518,10.54409354,,
3947,123,11,831840317,3993354,1915,50.990111,974.9399414,19.15,429.5279667,10.67600851,,
3948,123,12,831854369,3993460,1915,51.004163,974.9658203,19.15,429.298739,10.44678075,,
3949,123,13,831868422,3993335,1915,51.018216,974.9353027,19.15,429.5690555,10.71709727,,
3950,123,14,831882476,3993455,1915,51.03227,974.9645996,19.15,429.3095515,10.45759322,,
3951,123,15,831896529,3993474,1915,51.046323,974.9692383,19.15,429.2684642,10.41650593,,
3952,123,16,831910582,3993422,1914,51.060376,974.956543,19.14,429.3662244,10.51426617,,
3953,123,17,831924636,3993426,1915,51.07443,974.9575195,19.15,429.3722641,10.52030585,,
3954,123,18,831938689,3993373,1915,51.088483,974.9445801,19.15,429.4868782,10.63491998,,
3955,123,19,831952741,3993458,1915,51.102535,974.965332,19.15,429.303064,10.45110574,,
3956,123,20,831966795,3993435,1915,51.116589,974.9597168,19.15,429.3528015,10.50084325,,
3957,123,21,831980848,3993546,1915,51.130642,974.9868164,19.15,429.1127671,10.26080884,,
3958,123,22,831994901,3993474,1915,51.144695,974.9692383,19.15,429.2684642,10.41650593,,
3959,123,23,832008954,3993552,1915,51.158748,974.9882813,19.15,429.0997925,10.24783424,,
3960,123,24,832023007,3993447,1915,51.172801,974.9626465,19.15,429.3268514,10.4748932,,
3961,123,25,832037060,3993402,1915,51.186854,974.9516602,19.15,429.4241646,10.57220636,,
3962,123,26,832051114,3993458,1914,51.200908,974.965332,19.14,429.2883769,10.43641867,,
3963,123,27,832065167,3993385,1914,51.214961,974.9475098,19.14,429.4462352,10.59427698,,
3964,123,28,832079219,3993525,1914,51.229013,974.9816895,19.14,429.1434963,10.29153803,,
3965,123,29,832093273,3993602,1914,51.243067,975.0004883,19.14,428.9769952,10.125037,,
3966,123,30,832107325,3993417,1914,51.257119,974.9553223,19.14,429.3770366,10.52507839,,
3968,124,0,832112782,3993335,1915,51.262576,974.9353027,19.15,429.5690555,10.71709727,,
3967,123,31,832121378,3993454,1915,51.271172,974.9643555,19.15,429.3117139,10.45975572,,
3969,124,1,832126820,3993541,1915,51.276614,974.9855957,19.15,429.1235793,10.27162103,,
3970,124,2,832140861,3993425,1915,51.290655,974.9572754,19.15,429.3744266,10.52246836,,
3971,124,3,832154899,3993433,1915,51.304693,974.9592285,19.15,429.3571265,10.50516827,,
3972,124,4,832168937,3993438,1915,51.318731,974.9604492,19.15,429.346314,10.49435573,,
3973,124,5,832182977,3993404,1914,51.332771,974.9521484,19.14,429.4051485,10.55319024,,
3974,124,6,832197016,3993428,1915,51.34681,974.9580078,19.15,429.3679391,10.51598082,,
3975,124,7,832211054,3993554,1915,51.360848,974.9887695,19.15,429.0954676,10.24350937,,
3976,124,8,832225093,3993382,1915,51.374887,974.9467773,19.15,429.4674153,10.61545708,,
3977,124,9,832239132,3993411,1915,51.388926,974.9538574,19.15,429.4047019,10.55274363,,
3978,124,10,832253170,3993532,1915,51.402964,974.9833984,19.15,429.1430412,10.29108301,,
3979,124,11,832267224,3993444,1914,51.417018,974.9619141,19.14,429.3186508,10.4666926,,
3980,124,12,832281277,3993456,1914,51.431071,974.9648438,19.14,429.2927017,10.44074351,,
3981,124,13,832295330,3993375,1914,51.445124,974.9450684,19.14,429.4678599,10.61590168,,
3982,124,14,832309383,3993396,1914,51.459177,974.9501953,19.14,429.4224481,10.57048989,,
3983,124,15,832323436,3993542,1915,51.47323,974.9858398,19.15,429.1214168,10.26945859,,
3984,124,16,832337489,3993614,1915,51.487283,975.003418,19.15,428.9657229,10.11376466,,
3985,124,17,832351543,3993481,1915,51.501337,974.9709473,19.15,429.2533268,10.40136857,,
3986,124,18,832365595,3993503,1914,51.515389,974.9763184,19.14,429.1910687,10.33911046,,
3987,124,19,832379648,3993459,1914,51.529442,974.9655762,19.14,429.2862145,10.43425625,,
3988,124,20,832393702,3993484,1915,51.543496,974.9716797,19.15,429.2468394,10.39488114,,
3989,124,21,832407755,3993448,1915,51.557549,974.9628906,19.15,429.3246889,10.4727307,,
3990,124,22,832421807,3993588,1915,51.571601,974.9970703,19.15,429.0219453,10.16998708,,
3991,124,23,832435861,3993419,1914,51.585655,974.9558105,19.14,429.3727117,10.5207535,,
3992,124,24,832449914,3993475,1914,51.599708,974.9694824,19.14,429.2516159,10.39965764,,
3993,124,25,832463966,3993519,1914,51.61376,974.9802246,19.14,429.1564705,10.3045123,,
3994,124,26,832478019,3993378,1914,51.627813,974.9458008,19.14,429.4613725,10.60941426,,
3995,124,27,832492072,3993578,1914,51.641866,974.9946289,19.14,429.0288912,10.17693302,,
3996,124,28,832506124,3993458,1914,51.655918,974.965332,19.14,429.2883769,10.43641867,,
3997,124,29,832520178,3993375,1914,51.669972,974.9450684,19.14,429.4678599,10.61590168,,
3998,124,30,832534231,3993463,1914,51.684025,974.9665527,19.14,429.2775648,10.42560658,,
4000,125,0,832539690,3993501,1914,51.689484,974.9758301,19.14,429.1953935,10.34343524,,
3999,124,31,832548283,3993461,1914,51.698077,974.9660645,19.14,429.2818896,10.42993141,,
4001,125,1,832553728,3993422,1914,51.703522,974.956543,19.14,429.3662244,10.51426617,,
4002,125,2,832567768,3993453,1914,51.717562,974.9641113,19.14,429.299189,10.44723077,,
4003,125,3,832581808,3993521,1914,51.731602,974.9807129,19.14,429.1521458,10.30018754,,
4004,125,4,832595846,3993467,1914,51.74564,974.9675293,19.14,429.2689152,10.41695692,,
4005,125,5,832609887,3993416,1913,51.759681,974.9550781,19.13,429.3645089,10.51255066,,
4006,125,6,832623925,3993328,1913,51.773719,974.9335938,19.13,429.5548001,10.70284191,,
4007,125,7,832637964,3993424,1914,51.787758,974.9570313,19.14,429.3618995,10.50994129,,
4008,125,8,832652004,3993408,1914,51.801798,974.953125,19.14,429.3964987,10.54454043,,
4009,125,9,832666043,3993458,1914,51.815837,974.965332,19.14,429.2883769,10.43641867,,
4010,125,10,832680081,3993469,1914,51.829875,974.9680176,19.14,429.2645903,10.4126321,,
4011,125,11,832694134,3993360,1914,51.843928,974.9414063,19.14,429.5002971,10.64833884,,
4012,125,12,832708188,3993314,1914,51.857982,974.9301758,19.14,429.5997719,10.7478137,,
4013,125,13,832722240,3993432,1914,51.872034,974.9589844,19.14,429.3446,10.49264178,,
4014,125,14,832736293,3993351,1914,51.886087,974.939209,19.14,429.5197594,10.6678012,,
4015,125,15,832750346,3993626,1914,51.90014,975.0063477,19.14,428.9250996,10.07314135,,
4016,125,16,832764399,3993446,1914,51.914193,974.9624023,19.14,429.314326,10.46236774,,
4017,125,17,832778452,3993513,1914,51.928246,974.9787598,19.14,429.1694448,10.31748659,,
4018,125,18,832792504,3993476,1914,51.942298,974.9697266,19.14,429.2494535,10.39749523,,
4019,125,19,832806558,3993397,1914,51.956352,974.9504395,19.14,429.4202857,10.56832743,,
4020,125,20,832820612,3993549,1914,51.970406,974.9875488,19.14,429.0915994,10.2396412,,
4021,125,21,832834664,3993446,1914,51.984458,974.9624023,19.14,429.314326,10.46236774,,
4022,125,22,832848717,3993361,1913,51.998511,974.9416504,19.13,429.4834403,10.63148211,,
4023,125,23,832862770,3993459,1913,52.012564,974.9655762,19.13,429.2715275,10.41956925,,
4024,125,24,832876823,3993430,1914,52.026617,974.9584961,19.14,429.3489249,10.49696666,,
4025,125,25,832890875,3993414,1914,52.040669,974.9545898,19.14,429.383524,10.53156573,,
4026,125,26,832904929,3993433,1914,52.054723,974.9592285,19.14,429.3424376,10.49047935,,
4027,125,27,832918982,3993348,1914,52.068776,974.9384766,19.14,429.5262469,10.67428867,,
4028,125,28,832933035,3993510,1914,52.082829,974.9780273,19.14,429.175932,10.32397375,,
4029,125,29,832947088,3993439,1914,52.096882,974.9606934,19.14,429.329463,10.47750475,,
4030,125,30,832961141,3993374,1913,52.110935,974.9448242,19.13,429.4553291,10.60337086,,
4032,126,0,832966598,3993413,1913,52.116392,974.9543457,19.13,429.370996,10.51903778,,
4031,125,31,832975193,3993423,1913,52.124987,974.9567871,19.13,429.3493723,10.49741407,,
4033,126,1,832980637,3993440,1914,52.130431,974.9609375,19.14,429.3273005,10.47534232,,
4034,126,2,832994678,3993454,1914,52.144472,974.9643555,19.14,429.2970266,10.44506835,,
4035,126,3,833008716,3993550,1913,52.15851,974.987793,19.13,429.0747568,10.22279857,,
4036,126,4,833022754,3993474,1914,52.172548,974.9692383,19.14,429.2537783,10.40182005,,
4037,126,5,833036794,3993539,1914,52.186588,974.9851074,19.14,429.1132231,10.26126484,,
4038,126,6,833050832,3993496,1913,52.200626,974.9746094,19.13,429.1915212,10.33956295,,
4039,126,7,833064871,3993455,1914,52.214665,974.9645996,19.14,429.2948642,10.44290593,,
4040,126,8,833078911,3993448,1913,52.228705,974.9628906,19.13,429.2953133,10.44335508,,
4041,126,9,833092950,3993446,1913,52.242744,974.9624023,19.13,429.299638,10.44767979,,
4042,126,10,833106990,3993502,1913,52.256784,974.9760742,19.13,429.1785473,10.32658904,,
4043,126,11,833121043,3993584,1913,52.270837,974.9960938,19.13,429.0012395,10.14928123,,
4044,126,12,833135096,3993373,1913,52.28489,974.9445801,19.13,429.4574915,10.60553326,,
4045,126,13,833149148,3993435,1914,52.298942,974.9597168,19.14,429.3381127,10.48615448,,
4046,126,14,833163202,3993537,1914,52.312996,974.9846191,19.14,429.1175478,10.26558957,,
4047,126,15,833177255,3993462,1913,52.327049,974.9663086,19.13,429.2650405,10.41308222,,
4048,126,16,833191308,3993440,1913,52.341102,974.9609375,19.13,429.3126121,10.46065392,,
4049,126,17,833205362,3993507,1913,52.355156,974.9772949,19.13,429.1677357,10.31577746,,
4050,126,18,833219414,3993466,1913,52.369208,974.9672852,19.13,429.2563911,10.40443286,,
4051,126,19,833233467,3993473,1913,52.383261,974.9689941,19.13,429.2412547,10.38929649,,
4052,126,20,833247520,3993460,1913,52.397314,974.9658203,19.13,429.2693651,10.41740691,,
4053,126,21,833261572,3993474,1913,52.411366,974.9692383,19.13,429.2390924,10.38713416,,
4054,126,22,833275625,3993506,1913,52.425419,974.9770508,19.13,429.169898,10.31793977,,
4055,126,23,833289679,3993369,1913,52.439473,974.9436035,19.13,429.4661411,10.61418287,,
4056,126,24,833303731,3993418,1913,52.453525,974.9555664,19.13,429.3601842,10.50822592,,
4057,126,25,833317784,3993589,1913,52.467578,974.9973145,19.13,428.9904281,10.13846992,,
4058,126,26,833331838,3993295,1913,52.481632,974.9255371,19.13,429.6261606,10.77420242,,
4059,126,27,833345891,3993512,1913,52.495685,974.9785156,19.13,429.1569241,10.3049659,,
4060,126,28,833359943,3993406,1913,52.509737,974.9526367,19.13,429.3861326,10.53417442,,
4061,126,29,833373996,3993399,1913,52.52379,974.9509277,19.13,429.4012693,10.54931108,,
4062,126,30,833388049,3993479,1913,52.537843,974.970459,19.13,429.2282807,10.37632249,,
4064,127,0,833393507,3993424,1913,52.543301,974.9570313,19.13,429.3472099,10.49525171,,
4063,126,31,833402102,3993465,1913,52.551896,974.967041,19.13,429.2585534,10.4065952,,
4065,127,1,833407546,3993485,1914,52.55734,974.9719238,19.14,429.2299918,10.37803359,,
4066,127,2,833421586,3993502,1914,52.57138,974.9760742,19.14,429.1932311,10.34127285,,
4067,127,3,833435624,3993516,1913,52.585418,974.9794922,19.13,429.1482749,10.29631667,,
4068,127,4,833449662,3993570,1913,52.599456,974.9926758,19.13,429.0315112,10.17955299,,
4069,127,5,833463702,3993487,1913,52.613496,974.9724121,19.13,429.2109821,10.35902386,,
4070,127,6,833477741,3993435,1913,52.627535,974.9597168,19.13,429.3234239,10.47146571,,
4071,127,7,833491779,3993436,1913,52.641573,974.9599609,19.13,429.3212616,10.46930335,,
4072,127,8,833505820,3993563,1913,52.655614,974.9909668,19.13,429.0466471,10.19468891,,
4073,127,9,833519858,3993331,1913,52.669652,974.9343262,19.13,429.5483129,10.69635463,,
4074,127,10,833533897,3993392,1913,52.683691,974.9492188,19.13,429.416406,10.56444778,,
4075,127,11,833547950,3993529,1913,52.697744,974.982666,19.13,429.120165,10.26820672,,
4076,127,12,833562003,3993500,1913,52.711797,974.9755859,19.13,429.1828719,10.33091367,,
4077,127,13,833576056,3993574,1913,52.72585,974.9936523,19.13,429.0228621,10.1709039,,
4078,127,14,833590109,3993518,1913,52.739903,974.9799805,19.13,429.1439503,10.29199205,,
4079,127,15,833604162,3993470,1913,52.753956,974.9682617,19.13,429.2477417,10.3957835,,
4080,127,16,833618215,3993468,1913,52.768009,974.9677734,19.13,429.2520664,10.40010818,,
4081,127,17,833632269,3993492,1913,52.782063,974.9736328,19.13,429.2001705,10.34821224,,
4082,127,18,833646321,3993425,1913,52.796115,974.9572754,19.13,429.3450476,10.49308934,,
4083,127,19,833660374,3993540,1913,52.810168,974.9853516,19.13,429.0963797,10.24442146,,
4084,127,20,833674428,3993436,1913,52.824222,974.9599609,19.13,429.3212616,10.46930335,,
4085,127,21,833688480,3993471,1913,52.838274,974.9685059,19.13,429.2455794,10.39362117,,
4086,127,22,833702533,3993470,1913,52.852327,974.9682617,19.13,429.2477417,10.3957835,,
4087,127,23,833716587,3993386,1913,52.866381,974.9477539,19.13,429.4293804,10.57742212,,
4088,127,24,833730639,3993432,1913,52.880433,974.9589844,19.13,429.329911,10.47795279,,
4089,127,25,833744691,3993481,1913,52.894485,974.9709473,19.13,429.2239561,10.37199783,,
4090,127,26,833758745,3993463,1913,52.908539,974.9665527,19.13,429.2628781,10.41091988,,
4091,127,27,833772797,3993467,1913,52.922591,974.9675293,19.13,429.2542288,10.40227052,,
4092,127,28,833786850,3993518,1913,52.936644,974.9799805,19.13,429.1439503,10.29199205,,
4093,127,29,833800904,3993597,1913,52.950698,974.9992676,19.13,428.9731301,10.12117185,,
4094,127,30,833814958,3993465,1913,52.964752,974.967041,19.13,429.2585534,10.4065952,,
4096,128,0,833820415,3993324,1913,52.970209,974.9326172,19.13,429.5634499,10.71149163,,
4095,127,31,833829010,3993472,1913,52.978804,974.96875,19.13,429.2434171,10.39145883,,
4097,128,1,833834454,3993402,1913,52.984248,974.9516602,19.13,429.3947822,10.54282394,,
4098,128,2,833848493,3993471,1913,52.998287,974.9685059,19.13,429.2455794,10.39362117,,
4099,128,3,833862532,3993502,1913,53.012326,974.9760742,19.13,429.1785473,10.32658904,,
4100,128,4,833876571,3993400,1913,53.026365,974.9511719,19.13,429.3991069,10.5471487,,
4101,128,5,833890612,3993457,1913,53.040406,974.9650879,19.13,429.2758522,10.42389394,,
4102,128,6,833904650,3993431,1913,53.054444,974.9587402,19.13,429.3320734,10.48011515,,
4103,128,7,833918688,3993553,1913,53.068482,974.9885254,19.13,429.06827,10.21631172,,
4104,128,8,833932728,3993411,1913,53.082522,974.9538574,19.13,429.3753208,10.52336253,,
4105,128,9,833946768,3993389,1913,53.096562,974.9484863,19.13,429.4228932,10.57093495,,
4106,128,10,833960806,3993429,1913,53.1106,974.958252,19.13,429.3363981,10.48443988,,
4107,128,11,833974861,3993386,1913,53.124655,974.9477539,19.13,429.4293804,10.57742212,,
4108,128,12,833988913,3993434,1913,53.138707,974.9594727,19.13,429.3255863,10.47362807,,
4109,128,13,834002965,3993569,1912,53.152759,974.9924316,19.12,429.0189946,10.1670364,,
4110,128,14,834017019,3993516,1913,53.166813,974.9794922,19.13,429.1482749,10.29631667,,
4111,128,15,834031072,3993621,1913,53.180866,975.005127,19.13,428.9212361,10.0692779,,
4112,128,16,834045124,3993619,1913,53.194918,975.0046387,19.13,428.9255606,10.07360239,,
4113,128,17,834059177,3993493,1913,53.208971,974.973877,19.13,429.1980081,10.34604991,,
4114,128,18,834073231,3993511,1913,53.223025,974.9782715,19.13,429.1590864,10.30712821,,
4115,128,19,834087283,3993619,1913,53.237077,975.0046387,19.13,428.9255606,10.07360239,,
4116,128,20,834101337,3993441,1912,53.251131,974.9611816,19.12,429.2957615,10.44380323,,
4117,128,21,834115390,3993506,1913,53.265184,974.9770508,19.13,429.169898,10.31793977,,
4118,128,22,834129442,3993462,1913,53.279236,974.9663086,19.13,429.2650405,10.41308222,,
4119,128,23,834143496,3993387,1913,53.29329,974.947998,19.13,429.427218,10.57525973,,
4120,128,24,834157548,3993567,1913,53.307342,974.9919434,19.13,429.037998,10.18603981,,
4121,128,25,834171601,3993547,1913,53.321395,974.9870605,19.13,429.0812437,10.22928543,,
4122,128,26,834185655,3993429,1913,53.335449,974.958252,19.13,429.3363981,10.48443988,,
4123,128,27,834199707,3993487,1912,53.349501,974.9724121,19.12,429.1962972,10.34433894,,
4124,128,28,834213760,3993560,1912,53.363554,974.9902344,19.12,429.0384545,10.18649622,,
4125,128,29,834227814,3993696,1913,53.377608,975.0234375,19.13,428.7590699,9.90711171,,
4126,128,30,834241866,3993495,1913,53.39166,974.9743652,19.13,429.1936835,10.34172527,,
4128,129,0,834247324,3993468,1912,53.397118,974.9677734,19.12,429.2373801,10.38542185,,
4127,128,31,834255918,3993408,1913,53.405712,974.953125,19.13,429.3818079,10.52984966,,
4129,129,1,834261363,3993416,1912,53.411157,974.9550781,19.12,429.3498187,10.49786048,,
4130,129,2,834275402,3993496,1912,53.425196,974.9746094,19.12,429.1768369,10.32487869,,
4131,129,3,834289440,3993452,1913,53.439234,974.9638672,19.13,429.2866639,10.43470568,,
4132,129,4,834303480,3993422,1912,53.453274,974.956543,19.12,429.3368449,10.48488671,,
4133,129,5,834317519,3993299,1912,53.467313,974.9265137,19.12,429.602812,10.75085379,,
4134,129,6,834331558,3993504,1912,53.481352,974.9765625,19.12,429.159539,10.30758074,,
4135,129,7,834345596,3993429,1912,53.49539,974.958252,19.12,429.3217089,10.46975066,,
4136,129,8,834359637,3993365,1912,53.509431,974.942627,19.12,429.4600968,10.60813853,,
4137,129,9,834373675,3993478,1912,53.523469,974.9702148,19.12,429.2157575,10.36379923,,
4138,129,10,834387713,3993526,1912,53.537507,974.9819336,19.12,429.1119698,10.26001158,,
4139,129,11,834401767,3993493,1912,53.551561,974.973877,19.12,429.1833237,10.33136543,,
4140,129,12,834415821,3993467,1912,53.565615,974.9675293,19.12,429.2395423,10.38758411,,
4141,129,13,834429873,3993493,1912,53.579667,974.973877,19.12,429.1833237,10.33136543,,
4142,129,14,834443927,3993603,1912,53.593721,975.0007324,19.12,428.9454802,10.09352199,,
4143,129,15,834457980,3993422,1912,53.607774,974.956543,19.12,429.3368449,10.48488671,,
4144,129,16,834472033,3993387,1912,53.621827,974.947998,19.12,429.4125256,10.5605674,,
4145,129,17,834486086,3993337,1912,53.63588,974.935791,19.12,429.5206423,10.66868405,,
4146,129,18,834500139,3993644,1912,53.649933,975.0107422,19.12,428.8568315,10.00487324,,
4147,129,19,834514191,3993546,1912,53.663985,974.9868164,19.12,429.0687254,10.21676716,,
4148,129,20,834528245,3993583,1912,53.678039,974.9958496,19.12,428.9887239,10.13676567,,
4149,129,21,834542297,3993558,1912,53.692091,974.9897461,19.12,429.0427789,10.19082064,,
4150,129,22,834556350,3993592,1912,53.706144,974.9980469,19.12,428.9692642,10.11730598,,
4151,129,23,834570403,3993448,1912,53.720197,974.9628906,19.12,429.2806255,10.42866727,,
4152,129,24,834584456,3993491,1912,53.73425,974.9733887,19.12,429.1876482,10.33568993,,
4153,129,25,834598509,3993478,1913,53.748303,974.9702148,19.13,429.2304431,10.37848482,,
4154,129,26,834612562,3993566,1912,53.762356,974.9916992,19.12,429.0254812,10.173523,,
4155,129,27,834626616,3993391,1912,53.77641,974.9489746,19.12,429.4038764,10.55191814,,
4156,129,28,834640668,3993385,1912,53.790462,974.9475098,19.12,429.4168503,10.56489204,,
4157,129,29,834654722,3993450,1912,53.804516,974.9633789,19.12,429.276301,10.42434272,,
4158,129,30,834668774,3993503,1912,53.818568,974.9763184,19.12,429.1617012,10.30974298,,
4160,130,0,834674232,3993421,1912,53.824026,974.9562988,19.12,429.3390072,10.487049,,
4159,129,31,834682827,3993377,1912,53.832621,974.9455566,19.12,429.4341488,10.58219061,,
4161,130,1,834688270,3993524,1912,53.838064,974.9814453,19.12,429.1162943,10.26433604,,
4162,130,2,834702311,3993534,1912,53.852105,974.9838867,19.12,429.094672,10.24271378,,
4163,130,3,834716349,3993581,1912,53.866143,974.9953613,19.12,428.9930483,10.14109005,,
4164,130,4,834730388,3993432,1912,53.880182,974.9589844,19.12,429.315222,10.4632638,,
4165,130,5,834744427,3993535,1912,53.894221,974.9841309,19.12,429.0925098,10.24055156,,
4166,130,6,834758466,3993427,1912,53.90826,974.9577637,19.12,429.3260335,10.47407524,,
4167,130,7,834772505,3993335,1912,53.922299,974.9353027,19.12,429.524967,10.67300875,,
4168,130,8,834786545,3993633,1912,53.936339,975.0080566,19.12,428.8806152,10.02865695,,
4169,130,9,834800583,3993513,1912,53.950377,974.9787598,19.12,429.1400788,10.28812059,,
4170,130,10,834814622,3993473,1912,53.964416,974.9689941,19.12,429.2265688,10.37461053,,
4171,130,11,834828676,3993614,1912,53.97847,975.003418,19.12,428.9216963,10.06973807,,
4172,130,12,834842728,3993481,1912,53.992522,974.9709473,19.12,429.2092707,10.35731246,,
4173,130,13,834856781,3993554,1912,54.006575,974.9887695,19.12,429.0514277,10.19946947,,
4174,130,14,834870835,3993450,1912,54.020629,974.9633789,19.12,429.276301,10.42434272,,
4175,130,15,834884887,3993556,1912,54.034681,974.9892578,19.12,429.0471033,10.19514505,,
4176,130,16,834898940,3993513,1912,54.048734,974.9787598,19.12,429.1400788,10.28812059,,
4177,130,17,834912993,3993418,1912,54.062787,974.9555664,19.12,429.3454941,10.49353589,,
4178,130,18,834927046,3993440,1912,54.07684,974.9609375,19.12,429.2979237,10.44596551,,
4179,130,19,834941099,3993362,1912,54.090893,974.9418945,19.12,429.4665838,10.61462553,,
4180,130,20,834955153,3993485,1912,54.104947,974.9719238,19.12,429.2006217,10.34866344,,
4181,130,21,834969206,3993529,1912,54.119,974.982666,19.12,429.1054831,10.2535249,,
4182,130,22,834983258,3993542,1912,54.133052,974.9858398,19.12,429.0773743,10.22541603,,
4183,130,23,834997312,3993396,1912,54.147106,974.9501953,19.12,429.3930648,10.54110658,,
4184,130,24,835011365,3993496,1911,54.161159,974.9746094,19.11,429.1621527,10.31019443,,
4185,130,25,835025418,3993483,1912,54.175212,974.9714355,19.12,429.2049462,10.35298795,,
4186,130,26,835039471,3993457,1912,54.189265,974.9650879,19.12,429.261165,10.4092068,,
4187,130,27,835053523,3993525,1912,54.203317,974.9816895,19.12,429.114132,10.26217381,,
4188,130,28,835067577,3993692,1912,54.217371,975.0224609,19.12,428.753049,9.901090723,,
4189,130,29,835081631,3993378,1911,54.231425,974.9458008,19.11,429.4172935,10.56533529,,
4190,130,30,835095684,3993477,1912,54.245478,974.9699707,19.12,429.2179197,10.36596149,,
4192,131,0,835101141,3993525,1912,54.250935,974.9816895,19.12,429.114132,10.26217381,,
4191,130,31,835109737,3993588,1912,54.259531,974.9970703,19.12,428.977913,10.12595472,,
4193,131,1,835115179,3993569,1912,54.264973,974.9924316,19.12,429.0189946,10.1670364,,
4194,131,2,835129218,3993389,1912,54.279012,974.9484863,19.12,429.408201,10.55624277,,
4195,131,3,835143257,3993548,1912,54.293051,974.9873047,19.12,429.064401,10.21244274,,
4196,131,4,835157296,3993512,1912,54.30709,974.9785156,19.12,429.1422411,10.29028283,,
4197,131,5,835171335,3993623,1912,54.321129,975.0056152,19.12,428.9022368,10.05027856,,
4198,131,6,835185374,3993470,1912,54.335168,974.9682617,19.12,429.2330556,10.38109732,,
